,index,pe_ratio,pb_ratio,market_cap,return_on_asset_net_profit,du_return_on_equity,ev,earnings_per_share,revenue,total_expense,date,return
1258,000001.XSHE,6.285,0.9692,77362591282,0.2662,4.5681,1.36E+12,0.67,9724000000,5259000000,2012/7/31,-0.060269301
1259,000002.XSHE,9.7844,1.8419,1.01E+11,0.5046,2.6013,3.29E+11,0.13,10345911611,8423986178,2012/7/31,-0.13108372
1260,000008.XSHE,20.5633,9.5661,707070797,-0.0087,-0.0098,693937105.8,-0.0004,76256120.94,68221065.09,2012/7/31,0.171884926
1261,000060.XSHE,21.2964,3.1371,17225556348,0.8728,1.6858,24875765955,0.044,3464581125,3241866390,2012/7/31,-0.098201311
1262,000069.XSHE,14.376,2.6468,45010576124,0.4298,1.7706,84827703745,0.052,2540542221,2191745945,2012/7/31,-0.111472491
1263,000100.XSHE,20.7049,1.403,15681004843,0.0986,0.3386,69024498541,0.0045,14548964316,14572267212,2012/7/31,0
1264,000402.XSHE,10.8366,1.0758,20039268336,1.4142,4.6988,59676837142,0.29,2143808844,1752024563,2012/7/31,-0.132937917
1265,000413.XSHE,62.3136,14.3177,3918090000,10.1986,7.8694,4385183409,0.0497,207764428.9,141028364.1,2012/7/31,0.086994437
1266,000415.XSHE,14.9152,1.0827,7869368426,0.2444,0.6321,19013497778,0.052,539120182.9,415134067.5,2012/7/31,-0.012907089
1267,000423.XSHE,27.4695,6.1871,23969889331,7.6487,9.2807,26961281574,0.5094,713833075.5,341251362.8,2012/7/31,-0.048192628
1268,000425.XSHE,9.3813,1.5849,25701966599,2.033,4.7752,49378157844,0.36,7988280363,7131769256,2012/7/31,-0.142058919
1269,000503.XSHE,578.6623,4.2309,5177215895,0.0925,0.2633,5334106641,0.0036,32406083.18,47617942.9,2012/7/31,0.140625
1270,000538.XSHE,29.9707,6.6626,41100575557,3.077,5.0962,37990767462,0.42,2831893130,2494786921,2012/7/31,-0.018580757
1271,000540.XSHE,14.3652,3.5956,8440161127,0.7816,6.4492,26528814005,0.1123,729185392.5,647302735.5,2012/7/31,-0.042423192
1272,000559.XSHE,17.6807,1.9336,6866966004,1.1062,2.3051,13625359490,0.058,1898862764,1782606701,2012/7/31,0.018573551
1273,000568.XSHE,15.8842,7.6155,55651085345,10.5949,16.5287,58250244043,0.928,3191989319,1408391053,2012/7/31,-0.101256597
1274,000623.XSHE,7.3994,1.5488,14570402074,1.7929,2.0056,16213310550,0.27,314664239.1,267488371.1,2012/7/31,-0.107425578
1275,000625.XSHE,47.761,1.5992,23780719151,0.3527,1.0043,41142232578,0.03,7544180418,7745001410,2012/7/31,-0.060779943
1276,000627.XSHE,-27.5608,2.8563,4047233699,-2.0018,-2.8534,4533873670,-0.029,253420602.7,268177323.7,2012/7/31,-0.043479722
1277,000630.XSHE,20.1071,2.3821,24693308501,0.7848,2.8019,53351835201,0.2,16758406103,16429277208,2012/7/31,-0.040881526
1278,000651.XSHE,11.0821,2.9458,65390994644,1.4019,5.923,1.23E+11,0.3902,20088107126,18740435287,2012/7/31,-0.058409274
1279,000671.XSHE,15.2497,2.8015,4856210238,0.0328,0.5131,13821982245,0.02,481104534.9,467333190.9,2012/7/31,-0.028720911
1280,000686.XSHE,-86.1656,3.1692,10107529803,0.3811,1.577,19553487689,0.0767,262302769.5,205234420.2,2012/7/31,-0.031622269
1281,000709.XSHE,34.884,0.6427,27502193081,0.2491,0.8379,1.31E+11,0.034,29144221368,28695308141,2012/7/31,-0.050218955
1282,000723.XSHE,-632.0387,3.4516,1588638839,-1.1769,-2.0683,2531926325,-0.07,254488063.7,264512428.6,2012/7/31,-0.072061257
1283,000725.XSHE,23.3679,0.9318,23121837403,-1.0529,-1.9525,54056359072,-0.037,4147641280,4914498673,2012/7/31,0.046798907
1284,000728.XSHE,49.4258,1.3992,20740896000,0.6843,1.0435,27498277834,0.08,430691730.6,241276959.9,2012/7/31,-0.015153343
1285,000738.XSHE,39.6896,2.867,7335283429,0.4638,0.8675,11315586387,0.02,436894722.2,413178024.5,2012/7/31,0.078403135
1286,000750.XSHE,262.2807,6.9527,18206227972,0.6369,2.3975,21039695599,0.09,351450909.3,253861657.5,2012/7/31,-0.073820578
1287,000768.XSHE,42.2646,1.8989,17962733690,-0.016,0.088,30066613943,0.0037,2392741195,2471175243,2012/7/31,-0.030338966
1288,000776.XSHE,36.8052,2.5842,80620749740,0.8188,2.029,1.31E+11,0.22,1790082283,956064499.5,2012/7/31,-0.240086665
1289,000783.XSHE,48.4696,1.7444,20606022061,0.6072,1.5434,38772737550,0.08,582228761,346943430.5,2012/7/31,-0.100136538
1290,000792.XSHE,24.3837,3.5523,52486803699,1.7903,3.5337,66137778660,0.3097,1545124637,909196276.1,2012/7/31,-0.070302526
1291,000826.XSHE,32.6163,6.5046,11411892498,1.7622,4.1134,11041480554,0.162,327418692.1,249903932.1,2012/7/31,0.019644727
1292,000839.XSHE,66.4887,1.791,10269945044,0.4067,0.7715,17670912769,0.0287,375544419.1,419290287,2012/7/31,-0.044169397
1293,000858.XSHE,16.9438,5.0657,1.33E+11,8.359,12.3853,1.34E+11,0.804,8230651473,4041835235,2012/7/31,-0.069429457
1294,000876.XSHE,10.7138,2.4916,27090269220,3.2648,5.636,37881687825,0.32,17265953728,16914160872,2012/7/31,-0.12893407
1295,000895.XSHE,41.1382,18.2286,68415983948,1.8475,2.9072,43812437752,0.3114,9168300011,8498975099,2012/7/31,-0.091351005
1296,000938.XSHE,46.6681,2.5528,2279244800,0.615,1.4655,3628361589,0.057,1193735187,1181592359,2012/7/31,0.051541782
1297,000959.XSHE,-13.878,1.232,8929243432,-1.2406,-2.0055,16735451670,-0.0508,2921555124,3134268299,2012/7/31,-0.056470667
1298,000961.XSHE,12.8704,2.153,12706090779,0.4103,2.5597,39181375073,0.12,1859377321,1657721654,2012/7/31,-0.102009642
1299,000963.XSHE,30.726,7.6118,13568715319,2.4936,7.6511,15596587280,0.2802,3516113015,3320590041,2012/7/31,0.056943206
1300,000983.XSHE,17.4511,2.907,45503328000,2.7987,6.9486,67051604658,0.3227,8062315775,6560129573,2012/7/31,-0.132272179
1301,002007.XSHE,42.8504,5.5224,14036348928,5.3435,5.3606,13366875860,0.2263,274065826.4,101893075,2012/7/31,0.019697879
1302,002008.XSHE,10.73,2.1356,5994836484,0.9845,1.9073,10083073849,0.0528,695363271.2,649905320.7,2012/7/31,0.32580079
1303,002024.XSHE,11.5422,2.0571,47325306592,1.5613,4.1724,1.01E+11,0.14,22641020000,21434154000,2012/7/31,-0.060854161
1304,002027.XSHE,-16.1331,1.7827,1061196257,-1.0443,-1.483,1480428416,-0.0294,250510817.5,259600881.1,2012/7/31,0.054096595
1305,002044.XSHE,27.8265,4.6277,1693087500,0.8191,1.4069,2226046109,0.024,129105048.3,121756199.1,2012/7/31,0.08876124
1306,002065.XSHE,23.2272,4.4254,11032575528,2.755,3.9581,11918240618,0.172,574021056.5,509495149,2012/7/31,0.100680342
1307,002074.XSHE,33.688,3.2988,1472068080,1.4371,2.6485,2041095554,0.05,101610507.9,90931567.53,2012/7/31,0.02410937
1308,002081.XSHE,33.3111,8.8009,30123109781,2.714,6.2371,23770489230,0.3866,2370403455,2129798447,2012/7/31,-0.071227434
1309,002142.XSHE,7.8,1.4383,29299616575,0.393,5.378,2.71E+11,0.36,2402595000,1099491000,2012/7/31,-0.057086161
1310,002146.XSHE,10.9003,2.7969,19148510931,0.7752,3.5754,39969396457,0.12,1813826111,1514856411,2012/7/31,-0.134897745
1311,002153.XSHE,28.2344,6.6355,7576531200,3.1709,3.5843,8669450876,0.13,142364325.1,109214196.8,2012/7/31,-0.082016312
1312,002174.XSHE,662.9844,5.051,1166964688,-0.6211,-1.2551,1437898893,-0.034,54331932.94,57443837.09,2012/7/31,-0.020592904
1313,002230.XSHE,49.4782,6.1753,7467788551,1.3195,1.6628,9300796155,0.08,130067692.7,110728228.5,2012/7/31,0.455700356
1314,002236.XSHE,40.6439,11.5927,19301200464,9.2036,14.243,18005529416,0.2,1296870813,1097639441,2012/7/31,0.090216591
1315,002241.XSHE,43.7254,6.1427,28993692101,4.7856,9.2445,34126860620,0.22,2547890308,2163311698,2012/7/31,0.083594162
1316,002252.XSHE,32.0729,7.1178,6022080000,2.1294,2.3035,6998424983,0.078,71543015.96,48150081.75,2012/7/31,0.014641634
1317,002292.XSHE,59.4698,5.9418,8085504000,2.1215,2.3791,9404605437,0.08,267810140.6,228023252.7,2012/7/31,-0.018236008
1318,002294.XSHE,23.3316,4.8492,10769606400,4.9884,5.7403,10290819246,0.35,414950938.8,268881214.8,2012/7/31,-0.115340021
1319,002304.XSHE,28.4198,13.0547,1.53E+11,11.2245,20.1158,1.39E+11,2.46,5961705524,3032872053,2012/7/31,-0.138489019
1320,002310.XSHE,32.2984,7.6405,16845537446,5.4578,11.9062,20295149670,0.4,1509265739,1186687233,2012/7/31,-0.00357473
1321,002352.XSHE,34.9625,2.1611,1529374827,1.2182,1.678,1810110277,0.16,181164418.4,170834262.1,2012/7/31,0.134860051
1322,002385.XSHE,27.1842,4.4063,16248432000,4.1034,5.0057,14816889232,0.45,2102886613,1883406244,2012/7/31,-0.101627795
1323,002411.XSHE,37.1916,3.4151,2760858000,1.8145,2.496,2723191042,0.08,248326413.5,226432967.5,2012/7/31,0.037847124
1324,002415.XSHE,32.0483,7.5869,53960000000,4.2396,4.9761,43265127029,0.35,1292678631,936229586.6,2012/7/31,-0.033351264
1325,002424.XSHE,35.665,3.7995,7634592000,1.9749,2.9872,7622925475,0.12,293591819.3,220411047.3,2012/7/31,0.142934457
1326,002426.XSHE,39.813,1.9249,2510570700,1.0742,1.4803,3371324194,0.0485,376287714.5,351709125.1,2012/7/31,0.009579956
1327,002450.XSHE,43.8268,3.9453,11029236000,2.2171,4.2567,8934809246,0.0861,407522741.9,345793834.2,2012/7/31,0.128673083
1328,002456.XSHE,46.2231,5.4469,5767680000,0.8529,2.097,5733836605,0.11,363020414.4,339905413.9,2012/7/31,0.169773725
1329,002460.XSHE,55.1907,4.8045,3495000000,1.9973,2.3468,3503091110,0.115,144125080.3,124929555.7,2012/7/31,-0.045930518
1330,002465.XSHE,30.2257,1.7668,7378319457,0.2542,0.3474,8382965375,0.04,212327536.4,206187488.6,2012/7/31,0.080667948
1331,002466.XSHE,100.2502,4.2663,4229190000,1.9568,2.2026,4739931383,0.15,201537376.7,178648379.5,2012/7/31,0.031631075
1332,002468.XSHE,-140.9148,3.0171,2170368000,0.0584,0.1392,2333032621,0.0046,247213484.5,245821950.6,2012/7/31,-0.169854841
1333,002470.XSHE,19.457,3.0485,10010000000,2.9529,5.4186,12073446506,0.24,2214524463,2015681525,2012/7/31,0.067145307
1334,002475.XSHE,39.3725,5.4372,10292436000,1.402,1.7654,8930860101,0.13,592599447.1,539293199.6,2012/7/31,0.130517746
1335,002500.XSHE,119.0502,3.2691,19774352000,0.4168,0.8942,22061679213,0.02,251344613,180104697,2012/7/31,0
1336,002508.XSHE,20.2426,2.7574,4316160000,5.2901,6.9253,5022105319,0.42,858811164.7,741073582.8,2012/7/31,0.140591072
1337,002555.XSHE,74.0017,1.7163,1319900000,0.3859,0.4202,1444090552,0.024,82715424.03,78883280.61,2012/7/31,-0.012165867
1338,002558.XSHE,28.9722,2.2794,1310785000,-1.6469,-1.6938,1415646518,-0.17,40902349.66,51859838.68,2012/7/31,0.086257044
1339,002572.XSHE,28.2635,2.9201,3959000000,0.9173,1.0094,4158755256,0.13,140682942.9,123956492,2012/7/31,-0.017297867
1340,002601.XSHE,18.755,2.4831,5226400000,3.5956,4.8416,8991137673,1.06,669412182.1,551912237.8,2012/7/31,-0.103599335
1341,002602.XSHE,15.5729,1.1552,1795500000,1.6765,1.8521,2622316593,0.1648,228839761.1,194685061.2,2012/7/31,0.005841646
1342,002608.XSHE,24.0396,1.1421,2302020000,0.132,0.3703,6818935102,0.05,565234185.8,559538599.5,2012/7/31,-0.019152976
1343,002624.XSHE,31.3747,2.4942,1200000000,1.6138,2.2188,1542314027,0.11,80621753.63,72775394.49,2012/7/31,0.356672005
1344,002673.XSHE,165.706,3.2868,16392000000,0.5717,1.7808,6715717673,0.06,209165830,131649025.3,2012/7/31,-0.053444159
1345,300003.XSHE,20.4343,3.7378,9126880000,5.7318,6.204,10774446952,0.1793,289918261.7,123649664.9,2012/7/31,-0.092515152
1346,300015.XSHE,46.8635,6.1418,8608080000,2.7445,3.4158,8831395531,0.11,354554855.8,288058012.4,2012/7/31,-0.04664758
1347,300017.XSHE,37.0306,3.2808,2604679291,4.2109,4.5079,2545359504,0.23,353644504,320792054.5,2012/7/31,0.15449996
1348,300024.XSHE,34.0682,5.2446,6667584000,5.1787,6.8512,6934585459,0.28,513641747.5,433309451,2012/7/31,0.04106727
1349,300027.XSHE,38.6729,5.5609,9465120000,0.9916,1.6893,9534879793,0.05,235875166.4,204571828.7,2012/7/31,0.046647687
1350,300033.XSHE,54.7375,2.2701,2538816000,0.9061,1.0008,2257611390,0.08,50917741.85,40270708.33,2012/7/31,-0.075692417
1351,300059.XSHE,39.6693,2.0788,3581760000,1.3206,1.4101,4273739900,0.07,67819977.95,46158073.31,2012/7/31,-0.02150093
1352,300070.XSHE,44.0237,4.8336,16075567200,2.0304,2.4483,17388706711,0.15,466208037.9,359154882.1,2012/7/31,0.120366133
1353,300072.XSHE,35.2224,3.4951,4104794000,0.2171,0.3688,4316985020,0.022,179467591.8,172145159.2,2012/7/31,0.074877384
1354,300122.XSHE,49.7173,4.5478,10308000000,1.4628,1.5792,8818845292,0.09,138570988.4,98059519.84,2012/7/31,0.073733447
1355,300124.XSHE,22.4371,2.7826,7002288000,2.1729,2.348,10214400926,0.28,213819647.4,165364417.1,2012/7/31,0.098282033
1356,300136.XSHE,27.8757,2.3706,1588079400,1.1802,1.2451,2448544891,0.0634,28700242.35,19390460.39,2012/7/31,0.181381802
1357,300144.XSHE,31.814,2.8284,7800408000,4.1394,4.6625,8281751980,0.23,239641352.3,110637939.3,2012/7/31,-0.058995757
1358,300251.XSHE,27.0677,3.0274,5328752000,4.3782,4.591,5679763264,0.16,278254170.1,190529274.4,2012/7/31,0.156142481
1359,300315.XSHE,47.2712,3.6152,3094810600,4.4939,4.7449,8380464.43,0.09,41603138.04,28919452.75,2012/7/31,0.379187916
1360,600000.XSHG,4.5217,0.8827,1.43E+11,0.289,5.1603,2.80E+12,0.423,19909000000,9603000000,2012/7/31,-0.006532779
1361,600008.XSHG,18.8883,1.8714,9812000000,0.4233,1.0089,21677701668,0.0249,607409189.3,529350839.5,2012/7/31,-0.040331223
1362,600009.XSHG,15.7779,1.6154,24164058938,2.0705,2.3665,27825488227,0.19,1101307849,760376430.4,2012/7/31,0.002815202
1363,600010.XSHG,225.3613,2.5146,32118218295,0.0206,0.0835,79776896360,0.0017,9165617342,8919140441,2012/7/31,0.02200158
1364,600015.XSHG,5.465,0.8787,60277586829,0.1885,3.612,1.25E+12,0.34,9036740504,5879703311,2012/7/31,-0.006821212
1365,600018.XSHG,12.6271,1.2646,56660397329,1.3895,2.0146,92777221739,0.0405,5976282242,4589726392,2012/7/31,-0.004008016
1366,600019.XSHG,6.1846,0.6532,73550601970,0.5347,1.14,2.10E+11,0.07,47419467219,46461271813,2012/7/31,0.038097028
1367,600021.XSHG,17.8939,1.6601,10484722359,0.7751,2.8484,32325290667,0.0806,4042144532,3958971520,2012/7/31,-0.012236385
1368,600031.XSHG,11.4921,4.0559,90441040092,5.1604,13.3127,1.30E+11,0.369,14677802000,11382118000,2012/7/31,-0.150702661
1369,600038.XSHG,39.9969,3.1461,4881454500,0.3834,0.8241,7812458142,0.0369,262974959.1,245346755.5,2012/7/31,0.099835178
1370,600048.XSHG,13.0262,2.2291,81373136057,0.336,1.5103,2.33E+11,0.09,4919743751,3929666460,2012/7/31,-0.174569589
1371,600050.XSHG,44.5987,1.0624,75459883166,0.2176,0.4707,3.29E+11,0.0158,62984181231,61725116598,2012/7/31,0.061795754
1372,600061.XSHG,-137.59,3.2027,1832184154,-1.0279,-2.5613,3528098597,-0.03,582738764.2,596540538.7,2012/7/31,0.091346727
1373,600066.XSHG,12.071,2.6614,16080534252,2.5526,5.3014,21325967847,0.36,3969350239,3707524481,2012/7/31,0.017975347
1374,600068.XSHG,12.8533,1.6788,19773892400,0.6982,3.7066,79342061521,0.121,11668606214,11196401912,2012/7/31,-0.074071137
1375,600074.XSHG,-20.496,6.9312,1930823136,-1.8624,-11.8176,4314258591,-0.064,421138059.5,471941590.4,2012/7/31,0.123294664
1376,600085.XSHG,46.1661,6.2574,22460633239,3.1154,4.2821,20680431307,0.117,2296556031,2016539174,2012/7/31,-0.01970965
1377,600089.XSHG,15.6398,1.2912,16999360968,1.5722,4.205,38770001138,0.2075,9831989842,9389957619,2012/7/31,-0.085274758
1378,600100.XSHG,20.8475,1.7875,15285421521,0.2216,0.5208,38708578495,0.0224,4020143891,4072174962,2012/7/31,0.006499663
1379,600104.XSHG,6.8035,1.2892,1.41E+11,2.9431,5.3119,3.40E+11,0.509,1.24E+11,1.16E+11,2012/7/31,-0.113278273
1380,600109.XSHG,51.0905,3.449,11522789268,0.7593,2.1984,17597025782,0.072,337107295.7,238574384.7,2012/7/31,0.019961319
1381,600111.XSHG,28.0351,12.6961,86103664200,9.3976,19.3497,88271681526,0.997,3570219450,1612091166,2012/7/31,-0.11279909
1382,600118.XSHG,40.2797,4.7591,9972594661,0.8497,1.8134,14547426192,0.05,670142734.3,622279584.9,2012/7/31,-0.10661056
1383,600153.XSHG,7.2866,1.5762,14142584683,0.8557,4.5964,62581428643,0.17,18628905312,17952728160,2012/7/31,-0.16771245
1384,600157.XSHG,28.1802,2.02,16049440532,0.8003,2.6635,27294861314,0.2112,970204019.7,720243027.8,2012/7/31,-0.198260816
1385,600170.XSHG,9.28,1.3052,14246373520,0.4611,2.7714,66841588224,0.25,20365345445,20011942584,2012/7/31,0.068185499
1386,600177.XSHG,10.6035,1.5277,19171126694,0.599,2.055,57676369220,0.115,2054471430,1879530965,2012/7/31,-0.137040344
1387,600196.XSHG,20.839,2.0564,20853096386,1.9348,3.3935,26421983331,0.18,1646238553,1584756759,2012/7/31,0
1388,600208.XSHG,17.1018,2.1276,22048040831,0.5526,2.0487,49141417362,0.033,964049103.4,1040132389,2012/7/31,-0.053529937
1389,600219.XSHG,13.6547,0.8125,12746078122,1.0168,1.2232,18002541170,0.1,3402749051,3151651602,2012/7/31,-0.042499587
1390,600221.XSHG,7.2255,1.2237,17780865757,0.2167,1.2249,82492049502,0.04,7062034000,6865138000,2012/7/31,-0.095159409
1391,600233.XSHG,17.0291,1.891,1780350000,1.7132,1.647,1735184973,0.094,206917214,172420297.5,2012/7/31,-0.147361498
1392,600271.XSHG,15.197,3.026,14922144000,4.3123,4.8588,18513271274,0.26,2915919081,2550838337,2012/7/31,-0.031553431
1393,600276.XSHG,36.6668,7.554,35427579257,6.283,6.8975,29961133470,0.2686,1339998691,966945012.9,2012/7/31,0.048168494
1394,600297.XSHG,256.7866,2.1118,1827000000,0.1716,0.4193,2606274861,0.0098,234036051.4,234961808.3,2012/7/31,0.044070019
1395,600309.XSHG,15.3995,4.0762,28326584832,3.1341,5.8959,37559499516,0.2,3281137343,2622401638,2012/7/31,-0.041215474
1396,600340.XSHG,9.9737,4.0224,15292489505,0.0139,0.5588,38310513150,0.03,778096873,770989818.5,2012/7/31,-0.03518195
1397,600352.XSHG,12.495,1.0712,7650446995,0.5812,1.4802,16981042066,0.0697,2231967559,2136443022,2012/7/31,0.049928912
1398,600369.XSHG,108.9266,2.2132,22877162436,0.9069,1.6069,27184750683,0.07,353087496.9,142827131.2,2012/7/31,-0.162434441
1399,600372.XSHG,51.19,6.028,22271329018,1.2968,2.4922,22940717690,0.1071,871137897,769998615.2,2012/7/31,0.126921913
1400,600373.XSHG,16.3303,2.3152,8389553816,2.0356,4.1281,12816204176,0.28,2401087590,2287018472,2012/7/31,0.052056652
1401,600376.XSHG,8.618,1.3843,16620786000,-0.0223,-0.045,65300748643,-0.0036,708776144.8,775209405.2,2012/7/31,-0.132193599
1402,600383.XSHG,8.4831,1.2301,25800604460,0.2127,0.7542,92493826149,0.03,1743229277,1485877639,2012/7/31,-0.129992216
1403,600390.XSHG,-19.4703,3.6423,1979818500,0.7631,1.9701,2789440645,0.067,196027470.5,195986125.2,2012/7/31,-0.032336297
1404,600406.XSHG,28.0623,8.0222,25145591061,1.1155,2.3155,36416553167,0.07,772541621.7,727931330.9,2012/7/31,-0.058270256
1405,600415.XSHG,29.6384,2.4431,19350626396,1.1698,2.6766,29642086636,0.08,755214353.5,486293040.8,2012/7/31,-0.056266977
1406,600436.XSHG,44.816,10.9023,13773200000,5.0915,7.4887,10256644692,0.64,264011555.7,156957357.5,2012/7/31,-0.047774595
1407,600482.XSHG,41.5465,2.7243,3333030000,0.5898,1.5879,5941132983,0.04,1166144979,1144013580,2012/7/31,0.020744952
1408,600485.XSHG,79.6809,2.1611,1022764680,-2.0981,-2.952,1449712187,-0.103,32199862.62,49022503.75,2012/7/31,0.002713226
1409,600489.XSHG,23.2308,4.5561,42304008568,2.8198,4.6944,47042907877,0.21,6438710318,5730826276,2012/7/31,-0.018187239
1410,600498.XSHG,21.7828,2.2157,11205252418,0.9118,2.3115,17217620696,0.21,1429432053,1425590552,2012/7/31,-0.041758242
1411,600518.XSHG,25.7694,3.3422,32914755811,2.5774,4.2814,34397359665,0.184,2551434522,2087876882,2012/7/31,-0.03005391
1412,600519.XSHG,23.5768,9.1909,2.56E+11,8.7773,11.2148,2.11E+11,2.86,6015967742,1843049067,2012/7/31,-0.108261463
1413,600522.XSHG,15.9487,1.2637,5445817644,1.1703,1.7577,9220061058,0.195,1234640715,1144572788,2012/7/31,0.099635399
1414,600535.XSHG,36.225,6.5009,23703738909,2.1696,4.0151,20927178641,0.2859,2128841318,1966361342,2012/7/31,0.071895812
1415,600547.XSHG,21.1025,6.9487,47672925668,4.8732,10.3158,51728592693,0.43,12899659039,12109277231,2012/7/31,0.000895373
1416,600549.XSHG,26.9683,6.5743,23971597000,1.3185,3.0968,34412566463,0.1588,1845683662,1629995759,2012/7/31,0.119772733
1417,600570.XSHG,32.7937,6.5946,7984005120,1.9521,2.6336,7851355947,0.05,142264798.2,135482139.7,2012/7/31,-0.060941806
1418,600583.XSHG,34.1694,2.3812,22753224000,0.2721,0.5169,29685386910,0.01,1303247330,1238728448,2012/7/31,-0.042736154
1419,600588.XSHG,24.2712,4.7904,13335124625,2.6354,4.6913,16918769196,0.137,1715368930,1636986340,2012/7/31,0.05359546
1420,600606.XSHG,20.7573,1.5264,3265416561,0.2881,0.7433,5517202698,0.032,115805121.9,112619224.9,2012/7/31,-0.031742798
1421,600637.XSHG,35.3717,5.5264,15725953379,7.7898,9.4418,15004710910,0.2304,916616248.8,650851889.7,2012/7/31,0.082862606
1422,600649.XSHG,8.6259,1.1571,15475371823,3.6814,7.883,27325120305,0.44,619725068.3,577880452.2,2012/7/31,-0.017370191
1423,600660.XSHG,10.2285,2.4098,14842128720,5.8955,11.9174,21329930507,0.37,4874089645,3976111887,2012/7/31,-0.043183816
1424,600663.XSHG,41.4907,1.9183,20955414480,1.5276,3.7833,38903543496,0.2206,1358183656,926947375.2,2012/7/31,-0.042778831
1425,600674.XSHG,40.2389,1.4943,12191058273,0.2169,0.1683,19141923366,0.0122,301381443.7,208269998,2012/7/31,0.064750229
1426,600682.XSHG,16.9166,2.2331,2934654600,3.6007,9.965,5092026176,0.34,768060956.6,723957344.9,2012/7/31,-0.057387333
1427,600690.XSHG,9.9574,3.0835,30019725897,2.1554,7.1778,53503357857,0.231,18688577124,17847172946,2012/7/31,-0.065290369
1428,600703.XSHG,19.962,3.3048,18829939639,2.0803,3.5509,20244483103,0.14,510363394.9,391521797.5,2012/7/31,0.143406508
1429,600704.XSHG,10.243,1.3076,4711473775,1.0948,5.2072,25681020002,0.2727,9153023903,8791542822,2012/7/31,0.065430473
1430,600739.XSHG,8.79,1.9524,20006645903,2.0211,2.4765,26270310251,0.18,2422708225,2231474376,2012/7/31,-0.00136553
1431,600741.XSHG,7.5124,1.3168,22938817554,3.3338,4.7342,43624947114,0.312,14085715564,12893815096,2012/7/31,-0.059693174
1432,600795.XSHG,10.8522,1.5019,40334610660,0.2112,1.0661,1.90E+11,0.019,12857986039,12664736299,2012/7/31,-0.030510061
